"","Sp.id","Sp.name","Study","Parameter","est","se","p"
"215",63,"Fragilariopsis cylindrus","Fiala & Oriol (1990)","tmax",10.3485481508809,0.165168779493899,4.68191239964311e-12
"216",63,"Fragilariopsis cylindrus","Fiala & Oriol (1990)","delta_t",0.498137883044676,0.239290828537735,0.0709246553046833
"217",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","a",0.205459565910099,0.158312784036268,0.24201012139948
"218",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","b",-0.001,0.528021426741178,0.998550314491031
"219",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","tmax",7.9935179922944,1.7850434416029,0.00420112493188656
"220",64,"Fragilariopsis kerguelensis","Fiala & Oriol (1990)","delta_t",3.78870855648415,1.00213581642468,0.0091735329481165
"221",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","a",0.0591357593977479,0.0510319907910919,0.273462076131134
"222",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","b",-1.25331127124557,0.187809135079752,5.54562732129059e-05
"223",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","tmax",32.668608559996,0.964612117005714,1.19135516667543e-11
"224",65,"Gephyrocapsa oceanica strain AB1, CAWPOT","Conte et al. (1998)","delta_t",6.61092799797238,6.10295436338043,0.304131358255869
"225",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","a",0.0825121357059939,0.647716337527724,0.919335915558943
"226",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","b",-1.61695013133461,12.7236374734915,0.919528198870318
"227",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","tmax",36.1284707106786,21.3939598915784,0.340360743441733
"228",66,"Gephyrocapsa oceanica var. typica strain A4725","Bollmann et al. (2010)","delta_t",8.16768115577635,21.1058583836234,0.764935976440861
"229",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","a",0.0355540334922865,0.000918950403972511,0.0164507854063307
"230",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","b",-1.20252739196696,0.0365420294330081,0.0193394529063865
"231",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","tmax",33.0087735818834,0.297911050066177,0.00574546991941382
"232",67,"Gephyrocapsa oceanica var. typica strain A4727","Bollmann et al. (2010)","delta_t",1.76000120979848,0.199503469191799,0.0718567842191075
"233",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","a",0.0913200189749267,0.221524650540758,0.751076360375954
"234",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","b",-0.946684447849508,3.16214895124205,0.814814963133272
"235",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","tmax",30.0716329796268,14.1147247646555,0.279377285966814
"236",68,"Gymnodinium aureolum","Nielsen & T¿nseth (1991)","delta_t",8.63114791516843,5.11187816970989,0.340405949004144
"237",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","a",0.0186982250127235,0.00233567788752464,2.20140194319534e-05
"238",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","b",-1.16869677217947,0.0584368813854193,9.08232115045136e-09
"239",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","tmax",30.7849144837049,0.535678098190657,7.36426294783539e-13
"240",69,"Gymnodinium catenatum","Bravo & Anderson (1994)","delta_t",1.49933550995522,0.43929437708943,0.00771223820631324
"241",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","a",0.0134154394224241,0.00389322880050446,0.00546804255280371
"242",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","b",-1.09467561584797,0.0508288817900119,2.41232572210282e-10
"243",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","tmax",39.1586088596032,1.99526698546414,6.54429157120554e-10
"244",70,"Gymnodinium catenatum strain GCCV-10","Band-Schmidt (2004)","delta_t",4.99951411855764,1.91854022258658,0.0244357643606421
"245",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","a",0.0598117280103141,14.4812606303636,0.997079460194913
"246",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","b",-0.417711582307954,120.939823743242,0.997557745642305
"247",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","tmax",13.2345447328623,607.159975652875,0.984588699343051
"248",71,"Gymnodinium corollarium clone GCTV-B4","Sundström et al. (2009)","delta_t",6.7084173321131,503.597983860453,0.990581064424539
"249",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","a",0.0706933691981707,0.237750805314706,0.769609486566593
"250",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","b",-2.0993965864017,2.57575662885656,0.425691407926807
"251",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","tmax",36.3805942014499,1.87253814198419,1.58791572326398e-13
"252",72,"Gymnodinium isolate 581 (probably G. simplex)","Thomas (1966)","delta_t",7.71514423559034,19.4511427449583,0.696294412558424
"253",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","a",0.077917139389576,0.655506740535732,0.906567722436371
"254",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","b",-2.05211678346601,8.95790024991529,0.821129519134604
"255",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","tmax",36.09670169163,9.0782298669411,0.000743810143165217
"256",73,"Gymnodinium isolate 582 (probably G. simplex)","Thomas (1966)","delta_t",7.59746957559318,41.0846377375292,0.85515226456164
"257",74,"Helicotheca tamesis","Chin (1965)","a",0.0589866410172253,0.152273660075075,0.764722201506758
"258",74,"Helicotheca tamesis","Chin (1965)","b",-1.45352713546472,1.08783166964511,0.409016487981134
"259",74,"Helicotheca tamesis","Chin (1965)","tmax",35.7174485022232,2.11702895485944,0.0376893537121639
"260",74,"Helicotheca tamesis","Chin (1965)","delta_t",7.62442443312251,19.0640690650163,0.757796754693029
"261",75,"Heterocapsa rotundata","Throndsen (1976)","a",0.0671390226234386,2.10993518911997,0.979749324867508
"262",75,"Heterocapsa rotundata","Throndsen (1976)","b",-0.486724020558187,22.9882566684706,0.98652303867215
"263",75,"Heterocapsa rotundata","Throndsen (1976)","tmax",30.3725655264127,49.1980744241264,0.647897543837162
"264",75,"Heterocapsa rotundata","Throndsen (1976)","delta_t",7.90165378420342,133.635512795724,0.962401468884392
"265",77,"Heterosigma akashiwo","Ono (2000)","a",0.166104699904072,0.163435611307934,0.494843855631615
"266",77,"Heterosigma akashiwo","Ono (2000)","b",-0.001,0.731763701016528,0.99913002055829
"267",77,"Heterosigma akashiwo","Ono (2000)","tmax",32.6745805883787,4.71613928206045,0.0912573204308426
"268",77,"Heterosigma akashiwo","Ono (2000)","delta_t",5.95098411827684,5.50313347858983,0.475121137600976
"269",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","a",0.0279658387298579,0.00377216349769798,0.000147688332446589
"270",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","b",-1.19733373359921,0.121265463157456,2.32633174083666e-05
"271",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","tmax",36.84036043123,0.545492005655912,4.10161400980695e-11
"272",78,"Isochrysis galbana clone T-ISO, NEPCC 601","Renaud et al. (1995)","delta_t",2.83315783591572,0.827800062366543,0.0110974337769073
"273",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","a",0.0408963121950074,2.99201196169982,0.990335363137389
"274",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","b",-0.96024456414007,47.3636175327276,0.985665670886819
"275",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","tmax",42.003737747241,185.693215535209,0.842060242122953
"276",80,"Isochrysis sp. strain PS11","Renaud et al. (1995)","delta_t",12.0710221742045,461.832316801946,0.981521335926999
"277",81,"Karenia brevis strain APA","McKay et al. (2006)","a",0.0711059941906577,0.0436606543370257,0.178727858620108
"278",81,"Karenia brevis strain APA","McKay et al. (2006)","b",-0.58551434791782,0.626513797096838,0.402922995932647
"279",81,"Karenia brevis strain APA","McKay et al. (2006)","tmax",36.7901024055075,5.3371477864873,0.00232199899460435
"280",81,"Karenia brevis strain APA","McKay et al. (2006)","delta_t",12.0300800674477,3.59368107073794,0.0286335805080367
"281",82,"Karenia brevis strain MAN","McKay et al. (2006)","a",0.0516755491131244,0.189096262527962,0.79817019580934
"282",82,"Karenia brevis strain MAN","McKay et al. (2006)","b",-0.894396509804281,3.58620654001276,0.815335627295566
"283",82,"Karenia brevis strain MAN","McKay et al. (2006)","tmax",38,24.1909655480256,0.191314000397039
"284",82,"Karenia brevis strain MAN","McKay et al. (2006)","delta_t",12.9802317958154,2.14376645850075,0.00375503158705323
"285",83,"Karenia mikimotoi","Yamaguchi (1989)","a",0.193129178757847,0.0217814103418877,0.0714968543542373
"286",83,"Karenia mikimotoi","Yamaguchi (1989)","b",-0.001,0.0552258848966858,0.988473698357334
"287",83,"Karenia mikimotoi","Yamaguchi (1989)","tmax",31.4578688614363,0.362298964717774,0.00733159924440486
"288",83,"Karenia mikimotoi","Yamaguchi (1989)","delta_t",5.15698831850099,0.567654019292384,0.0697947569885515
"289",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","a",0.15695376700389,0.0751298424942344,0.284214137423183
"290",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","b",-0.001,0.219134764671667,0.99709486829143
"291",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","tmax",26.9654005051147,2.39085023085609,0.0562978029748541
"292",84,"Karlodinium veneficum strain KT76E","Nielsen (1996)","delta_t",6.25256724456537,2.75129435888768,0.263897327446706
"293",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","a",0.0399012190914471,0.25771757617854,0.891172163598239
"294",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","b",-0.443411270132526,4.6006520043589,0.932006698952049
"295",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","tmax",38,63.4162794264359,0.609866317373853
"296",85,"Klebsormidium strain UMACC 227","Teoh et al. (2004)","delta_t",16.9845944210471,13.9691638377028,0.348071793481928
"297",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","a",0.177307489788897,0.281029379067347,0.551352336278114
"298",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","b",-0.001,0.202866305482927,0.996226766558349
"299",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","tmax",35.3588511245374,13.1752487713581,0.0363548601859769
"300",87,"Leonella granifera strain GeoB*38","Meier et al. (2004)","delta_t",5.63460961413378,8.88444790825026,0.549343974660857
"301",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","a",0.0239499764976669,0.00320902173595004,0.000298491924703907
"302",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","b",-1.40334515815267,0.0970063075734681,6.83724131096425e-06
"303",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","tmax",34.0267814314914,1.0225459753361,4.90133859736926e-08
"304",88,"Leonella granifera strain GeoB*39","Meier et al. (2004)","delta_t",2.21612924782625,0.753166161776249,0.025866309663251
"305",89,"Leptocylindrus danicus","Hulburt (1982)","a",0.12327740769941,0.0461992298893502,0.0757945231297891
"306",89,"Leptocylindrus danicus","Hulburt (1982)","b",-1.0882456924068,0.940767835706388,0.331115439990749
"307",89,"Leptocylindrus danicus","Hulburt (1982)","tmax",35.4572728463657,1.48719350023781,0.000161701302310938
"308",89,"Leptocylindrus danicus","Hulburt (1982)","delta_t",7.4540600647451,1.64613051820451,0.0201486298015729
"309",90,"Men. 5 (Diatom)","Hulburt (1982)","a",0.0689045295593623,0.632495152939431,0.916801495625525
"310",90,"Men. 5 (Diatom)","Hulburt (1982)","b",-1.4351932273024,8.10678007590963,0.865304995197439
"311",90,"Men. 5 (Diatom)","Hulburt (1982)","tmax",39.3388218649384,8.66466185013151,0.00393264350028266
"312",90,"Men. 5 (Diatom)","Hulburt (1982)","delta_t",8.25118961623691,52.9383629134394,0.881251932148364
"313",91,"Micromonas pusilla","Throndsen (1976)","a",0.041095196895388,0.0221068678168602,0.136568981801999
"314",91,"Micromonas pusilla","Throndsen (1976)","b",-0.001,0.559726477013549,0.998660060704527
"315",91,"Micromonas pusilla","Throndsen (1976)","tmax",28.306743549048,0.855608696229878,4.97796408653298e-06
"316",91,"Micromonas pusilla","Throndsen (1976)","delta_t",1.67933602582357,3.08045328666326,0.614617247043498
"317",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","a",0.0737570881700379,1.88177408569677,0.970612775110508
"318",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","b",-0.483296594271759,13.8853556177054,0.973901929462352
"319",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","tmax",16.7180451193978,42.3359717340161,0.713076176938174
"320",92,"Micromonas sp. strain CCMP2099","Lovejoy et al. (2007)","delta_t",5.99602311175834,64.9816238494737,0.930918034152248
"321",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","a",0.0542951858641862,0.00998779698648305,0.0122198829582799
"322",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","b",-3.5,1.12353660284077,0.0526693278088338
"323",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","tmax",31.7173579078269,0.566613728295819,1.2558630386891e-05
"324",93,"N-fixing unicellular cyanobacterium strain A 2.5","Falcón (2005)","delta_t",0.635814369481804,0.473598645249577,0.271976836297815
"325",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","a",0.0539056206685703,0.0120942317663062,0.0210238636696052
"326",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","b",-3.5,1.3045173124349,0.0748587613475848
"327",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","tmax",31.9546766837703,0.754067821471523,2.89220273657713e-05
"328",94,"N-fixing unicellular cyanobacterium strain P-3","Falcón (2005)","delta_t",0.816201770534072,0.615083183936677,0.276473535408585
"329",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","a",0.0513620904097128,0.0676837159848279,0.503116014207941
"330",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","b",-3.5,5.05088148781106,0.538168118684792
"331",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","tmax",34.3002247561017,7.55996844592972,0.0200429613393969
"332",95,"N-fixing unicellular cyanobacterium strain P-7","Falcón (2005)","delta_t",2.30387178754668,6.94247844782376,0.761833591941579
"333",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","a",0.0429810150781497,0.0024974245221868,1.32210470837137e-07
"334",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","b",-0.835485791193632,0.175994237843601,0.00145039768296523
"335",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","tmax",40.4773309234219,0.139528068958048,2.2318609864022e-17
"336",96,"Nannochloris (possibly Stichococcus) sp.","Thomas (1966)","delta_t",2.61337716050587,0.360742527984164,8.85312123940505e-05
"337",97,"Neoceratium furca","Baek et al. (2008)","a",0.0895783540141745,0.022259882384834,0.00381872595953905
"338",97,"Neoceratium furca","Baek et al. (2008)","b",-0.825310511531238,0.374854823668535,0.0588395208404343
"339",97,"Neoceratium furca","Baek et al. (2008)","tmax",34.9790443188099,1.39400161297232,6.80955647758674e-09
"340",97,"Neoceratium furca","Baek et al. (2008)","delta_t",9.47195280956393,0.926542390326601,7.19830902942817e-06
"341",98,"Neoceratium furca","Nordli (1957)","a",0.136420201980337,0.0753126264572185,0.321127667413405
"342",98,"Neoceratium furca","Nordli (1957)","b",-0.151503290663421,0.211909013104545,0.604859078569142
"343",98,"Neoceratium furca","Nordli (1957)","tmax",28.0819911832255,3.01256276341635,0.0680347136392246
"344",98,"Neoceratium furca","Nordli (1957)","delta_t",7.16110067507711,3.59162509254825,0.295954381971396
"345",99,"Neoceratium fusus","Baek et al. (2008)","a",0.0255731039626452,0.004702595424504,0.000617379083842617
"346",99,"Neoceratium fusus","Baek et al. (2008)","b",-1.29044046368385,0.0913237057402795,6.11705389698135e-07
"347",99,"Neoceratium fusus","Baek et al. (2008)","tmax",35.3953543154983,1.04574795653385,6.34137650946308e-10
"348",99,"Neoceratium fusus","Baek et al. (2008)","delta_t",3.723409549089,1.2695668370922,0.0189163580831848
"349",100,"Neoceratium fusus","Nordli (1957)","a",0.0589030075235103,0.188054344940431,0.806758074727657
"350",100,"Neoceratium fusus","Nordli (1957)","b",-0.568463014174501,2.51358681616621,0.85840648657436
"351",100,"Neoceratium fusus","Nordli (1957)","tmax",33,25.5683729340406,0.419649945244231
"352",100,"Neoceratium fusus","Nordli (1957)","delta_t",12.6268890614803,10.3560618780526,0.437302372352358
"353",101,"Neoceratium lineatum","Nordli (1957)","a",0.0114101337868788,0.00265844842340682,0.145726349856239
"354",101,"Neoceratium lineatum","Nordli (1957)","b",-1.02510959502076,0.03320842965422,0.0206160904700782
"355",101,"Neoceratium lineatum","Nordli (1957)","tmax",27,62.899730817547,0.741870530978992
"356",101,"Neoceratium lineatum","Nordli (1957)","delta_t",0.807553668719576,25.2888449793686,0.979677601295437
"357",102,"Neoceratium tripos","Montressor & Tomas (1988)","a",0.00229813903191255,0.000770347931317493,0.205904606938349
"358",102,"Neoceratium tripos","Montressor & Tomas (1988)","b",-0.85453770954672,0.00855984769452547,0.00637676486311005
"359",102,"Neoceratium tripos","Montressor & Tomas (1988)","tmax",27,37.2320827846044,0.600567668501807
"360",102,"Neoceratium tripos","Montressor & Tomas (1988)","delta_t",0.740701400560062,13.8023312349598,0.965868572652465
"361",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","a",0.0273652002606251,0.0532563865588525,0.697823781112893
"362",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","b",-1.01358848289863,0.150401283328322,0.0937805034445942
"363",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","tmax",35.3808820869307,4.32742179333477,0.0774798865836155
"364",104,"Nitzschia paleacea strain NT7","Renaud et al. (1995)","delta_t",7.34388680720735,13.6645416338863,0.686050967103695
"365",105,"Odontella mobiliensis","Hulburt (1982)","a",0.0724496409645771,0.478031029784863,0.886871856114253
"366",105,"Odontella mobiliensis","Hulburt (1982)","b",-1.81849823825016,5.92537576264581,0.774232619252388
"367",105,"Odontella mobiliensis","Hulburt (1982)","tmax",37.6435179137478,5.49289034286263,0.00237318049618383
"368",105,"Odontella mobiliensis","Hulburt (1982)","delta_t",7.8560459034241,36.7547498347858,0.841200954121723
"369",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","a",0.027007061790463,0.00776388290562942,0.00368917888674892
"370",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","b",-0.836828529329509,0.0710340686042048,1.18479982406328e-08
"371",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","tmax",38,6.22294918522274,2.71264277604067e-05
"372",107,"Olisthodiscus luteus clone OLMS","Tomas (1978)","delta_t",4.77995155702954,4.78272017094821,0.334552451508007
"373",108,"Peridinium sp. 1","Barker (1935)","a",0.0546163614326671,1.28816351864464,0.96670552677357
"374",108,"Peridinium sp. 1","Barker (1935)","b",-0.933102873843843,16.3169095728097,0.955104915080832
"375",108,"Peridinium sp. 1","Barker (1935)","tmax",33.3345509958873,48.6149049720582,0.502726296678996
"376",108,"Peridinium sp. 1","Barker (1935)","delta_t",9.36600740677893,112.633735328662,0.934760118400818
"377",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","a",0.0776433813031608,0.161862417546683,0.651697205207128
"378",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","b",-0.694916573415927,2.54999190086575,0.79612058849207
"379",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","tmax",35.9467544930481,16.3831643596378,0.0796811297111312
"380",109,"Pernambugia tuberosa strain GeoB*74","Meier et al. (2004)","delta_t",10.8577169081038,9.60020673950985,0.309372182311681
"381",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","a",0.102567459224016,4.31097835280364,0.983178787149168
"382",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","b",-0.652743439268379,21.0246410790098,0.978052032967572
"383",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","tmax",10.1943417440129,47.2942883945226,0.849322427253712
"384",110,"Phaeocystis antarctica strain CCMP 1871","Wang et al. (2010)","delta_t",3.98731891864559,69.5940972988995,0.959520283843631
"385",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","a",0.0558802493896814,1.88020020155472,0.978156687499465
"386",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","b",-1.27004301179176,25.9683512126637,0.96406705573226
"387",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","tmax",39.2365233753677,56.4586570308567,0.53706999595199
"388",111,"Phaeocystis globosa strain CCMP 1528","Wang et al. (2010)","delta_t",9.65481497135675,188.841905331948,0.962438499861959
"389",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","a",0.24492482974225,0.146849617175987,0.343840487622991
"390",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","b",-0.001,1.11994424841843,0.999431561344165
"391",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","tmax",21.4925485407131,1.62301457251832,0.0479834124221734
"392",112,"Phaeocystis pouchetii","Grimm & Weisse (1985)","delta_t",3.93685420692394,1.92473876729758,0.28949039265045
"393",113,"Phaeodactylum tricornutum","Ryther (1954)","a",0.0293570577304556,3.00134538847419,0.993083742317229
"394",113,"Phaeodactylum tricornutum","Ryther (1954)","b",-0.588259635705066,55.2051277519529,0.992465363508273
"395",113,"Phaeodactylum tricornutum","Ryther (1954)","tmax",37.0251598170239,475.581339416874,0.94503324881447
"396",113,"Phaeodactylum tricornutum","Ryther (1954)","delta_t",14.7927247564539,573.528341025327,0.981764986955781
"397",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","a",0.0364358238872117,0.00699685091979338,0.000814948290305118
"398",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","b",-0.730530801065291,0.20950481078676,0.00823530463537539
"399",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","tmax",27.3842971589493,2.1098851372961,1.17681334479728e-06
"400",114,"Phaeodactylum tricornutum clone Pet Pd","Fawley (1984)","delta_t",1.36784265641677,1.34046338427091,0.337390438722437
"401",118,"Picochlorum atomus","Ryther (1954)","a",0.0543770509136328,0.306079740914251,0.875357530945795
"402",118,"Picochlorum atomus","Ryther (1954)","b",-1.03427604523153,4.14436995487833,0.82621830677408
"403",118,"Picochlorum atomus","Ryther (1954)","tmax",35.9071192127765,13.0594210295416,0.110735283945755
"404",118,"Picochlorum atomus","Ryther (1954)","delta_t",9.84119774792025,26.3684385728218,0.744830665054003
"405",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)","a",0.217522445433316,0.0220798001284056,0.000595466997164467
"406",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)","b",-0.0734217244525697,0.0804303441518873,0.41295900611441
"407",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)","tmax",28.194784838004,0.251773411094221,3.81315736221038e-08
"408",119,"Prochlorococcus marinus strain MED4 (clade 2)","Moore et al. (1995)","delta_t",4.57984425537737,0.453034661425857,0.000538842357714341
"409",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)","a",0.028512079199577,0.00363592845201127,7.89469177252556e-06
"410",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)","b",-1.48264749996678,0.101858953925446,1.56311913504969e-08
"411",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)","tmax",36.3933609083621,0.741047821672839,3.06251353601846e-14
"412",120,"Prochlorococcus marinus strain MIT9215 (clade 1)","Johnson (2006)","delta_t",3.44505658279324,0.830967856436984,0.00162788093982896
"413",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)","a",0.0339362791157375,0.00319121166076106,9.0212286432038e-07
"414",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)","b",-1.58229813886439,0.106263650314981,3.75172929862015e-08
"415",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)","tmax",32.2220646565806,0.44112557164055,5.64237682183016e-15
"416",121,"Prochlorococcus marinus strain MIT9312 (clade 1)","Johnson (2006)","delta_t",2.39453028607401,0.470910229346228,0.000474376891321424
"417",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)","a",0.0237882570867894,0.00282549998106983,3.01812485635092e-05
"418",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)","b",-1.37369641664033,0.10400741580843,1.02914068949559e-06
"419",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)","tmax",31.2384153823005,0.397388118840087,7.64543655750184e-13
"420",122,"Prochlorococcus marinus strain MIT9313","Zinser et al. (2007)","delta_t",1.07148483275397,0.322645202545756,0.0105253634923242
"421",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)","a",0.0189211742734758,0.00125080454703451,1.32660139211195e-06
"422",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)","b",-1.10438434945362,0.0285352489205198,2.00126836899406e-09
"423",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)","tmax",30.5838854226297,0.237266355156207,4.46077787326962e-13
"424",123,"Prochlorococcus marinus strain MIT9515 (clade 2)","Johnson (2006)","delta_t",1.50782923738131,0.221314956381043,0.000250224289549355
"425",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)","a",0.025289830916934,0.00304045174275097,7.10182847383112e-05
"426",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)","b",-1.29033242382566,0.0835851494229214,1.15515590721704e-06
"427",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)","tmax",29.6170821898246,0.469776269292375,6.63497555452167e-11
"428",124,"Prochlorococcus marinus strain NATL2A","Zinser et al. (2007)","delta_t",1.51063854181186,0.426822364753622,0.0094791712841283
"429",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)","a",0.0384896360245291,0.00339819115384386,0.000346361245476752
"430",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)","b",-1.59766752773294,0.0856375195052619,4.85946924306201e-05
"431",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)","tmax",30.4534651590326,0.407516469170992,1.92161672138033e-07
"432",125,"Prochlorococcus marinus strain SS120","Moore et al. (1995)","delta_t",2.77991350114545,0.516479234548176,0.00575928017974303
"433",126,"Prorocentrum gracile","Barker (1935)","a",0.0731138411907588,1.7563467694763,0.968145655275667
"434",126,"Prorocentrum gracile","Barker (1935)","b",-1.25661062852432,18.7093386314098,0.948632643955173
"435",126,"Prorocentrum gracile","Barker (1935)","tmax",28.5123933675828,35.4490907111959,0.451895615623935
"436",126,"Prorocentrum gracile","Barker (1935)","delta_t",7.37144721198642,95.1368193265234,0.940758889530629
"437",127,"Prorocentrum micans","Barker (1935)","a",0.0246676404622762,0.0024630880607836,2.6904365273005e-08
"438",127,"Prorocentrum micans","Barker (1935)","b",-1.15576131879309,0.0438019117180399,1.28675898897018e-14
"439",127,"Prorocentrum micans","Barker (1935)","tmax",32.5242675858016,0.580984339265386,8.72285353283165e-20
"440",127,"Prorocentrum micans","Barker (1935)","delta_t",2.91398958852768,0.695708292917863,0.000694979118150198
